"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"5","NatM_uniform_Fem_GP_1",0.2,5120.94,0.0533973,19754.8,2451.57,0.1241,3
"4","NatM_uniform_Fem_GP_1",0.25,5111.44,0.31517,16816.7,3372.51,0.200546,2
"3","NatM_uniform_Fem_GP_1",0.3,5101.37,0.0198933,14593,4938.32,0.338404,2
"2","NatM_uniform_Fem_GP_1",0.35,5092.47,3.9015e-05,14391.5,6940.29,0.48225,2
"1","NatM_uniform_Fem_GP_1",0.4,5088.14,6.80974e-05,16026.7,9735,0.607423,3
"6","NatM_uniform_Fem_GP_1",0.406913,5088.04,6.45617e-05,16403.1,10204,0.622077,3
"7","NatM_uniform_Fem_GP_1",0.45,5088.65,4.64516e-05,21179.2,15623.3,0.737673,1
"8","NatM_uniform_Fem_GP_1",0.5,5095.75,8.89784e-05,35003.1,27940.2,0.798219,2
"9","NatM_uniform_Fem_GP_1",0.55,5116.26,8.84697e-05,167262,138758,0.829586,2
